Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year,Updated On,Latitude,Longitude
2011-05-21 23:00:00,6.851184927493743,4.6913478822291435,1.791759469228055,5.480638923341991,4.624972813284271,False,False,7.754481547470383,2.9444389791664403,3.784189633918261,1.791759469228055,2.70805020110221,2011,1518277801.0,41.93997806,-87.649469376
2019-12-23 15:15:00,8.70682132339263,2.833213344056216,3.091042453358316,4.2626798770413155,4.624972813284271,False,False,6.419994928147142,1.791759469228055,3.044522437723423,4.2626798770413155,0.6931471805599453,2019,1577720473.0,41.740704653,-87.663188518
2021-07-14 01:00:00,8.38548870041881,3.5553480614894135,0.6931471805599453,4.61512051684126,4.709530201312334,False,True,6.71174039505618,2.0794415416798357,3.1354942159291497,4.127134385045092,2.1972245773362196,2021,1626882085.0,41.797841025,-87.7232926
2021-04-06 12:00:00,8.207401833376355,5.389071729816501,2.9444389791664403,5.099866427824199,4.624972813284271,False,False,5.3612921657094255,0.6931471805599453,1.0986122886681098,3.6375861597263857,3.1780538303479458,2021,1618328508.0,41.817870863,-87.624686797
2020-05-24 09:00:00,7.9229859587111955,4.6913478822291435,1.791759469228055,5.480638923341991,4.624972813284271,False,False,6.940222469119639,2.302585092994046,2.4849066497880004,3.4011973816621555,2.70805020110221,2020,1590939679.0,41.846442519,-87.696068234
2007-10-31 11:30:00,8.674025985443025,3.5553480614894135,0.6931471805599453,4.61512051684126,4.624972813284271,False,True,6.431331081933479,1.791759469228055,2.833213344056216,4.2626798770413155,2.1972245773362196,2007,1519833385.0,41.750185415,-87.644029945
2011-05-08 00:01:00,7.151485463904735,3.5553480614894135,0.6931471805599453,4.61512051684126,4.418840607796598,False,True,7.836764783264067,3.2188758248682006,3.6109179126442243,3.2188758248682006,2.1972245773362196,2011,1454567619.0,41.902579169,-87.755783201
2004-01-30 14:40:00,7.426549072397305,5.093750200806762,2.833213344056216,4.969813299576001,4.624972813284271,True,False,7.796057974316123,3.1780538303479458,3.8918202981106265,0.0,2.9444389791664403,2004,1519833385.0,42.007861481,-87.668648501
2008-10-10 16:00:00,8.691818541575723,4.0943445622221,3.2188758248682006,5.117993812416755,4.624972813284271,False,False,6.045005314036012,1.3862943611198906,1.9459101490553132,3.828641396489095,1.791759469228055,2008,1519833385.0,41.747373264,-87.562521006
2015-10-27 00:15:00,6.946013991099227,2.302585092994046,3.091042453358316,5.3981627015177525,4.59511985013459,False,False,7.56164174558878,2.9444389791664403,3.784189633918261,1.791759469228055,0.6931471805599453,2015,1518277801.0,41.947252263,-87.65350869
2007-11-30 10:20:00,8.680671660408713,4.204692619390966,3.2188758248682006,5.318119993844216,3.970291913552122,False,False,6.447305862541213,1.791759469228055,1.791759469228055,3.784189633918261,1.791759469228055,2007,1519833385.0,41.748458232,-87.605159961
2013-02-10 22:20:00,7.900266036767701,5.225746673713202,2.833213344056216,5.25227342804663,4.59511985013459,True,False,7.108244139731541,2.4849066497880004,0.6931471805599453,3.295836866004329,2.9444389791664403,2013,1518277801.0,41.88108562,-87.694519666
2010-03-23 00:01:00,6.642486801367256,4.0943445622221,3.2188758248682006,5.117993812416755,3.367295829986474,False,False,6.240275845170769,1.6094379124341003,2.1972245773362196,3.912023005428146,1.791759469228055,2010,1518277801.0,41.69282215,-87.60550588
2009-06-19 19:00:00,5.991464547107982,4.6913478822291435,1.791759469228055,5.480638923341991,4.343805421853684,False,False,7.5126175446745105,2.8903717578961645,3.7376696182833684,2.0794415416798357,2.70805020110221,2009,1518277801.0,41.888057631,-87.629545308
2008-03-18 11:15:00,7.181591944611865,5.159055299214529,2.833213344056216,5.198497031265826,4.59511985013459,True,False,6.92951677076365,2.302585092994046,3.1780538303479458,3.367295829986474,2.9444389791664403,2008,1519833385.0,41.865495283,-87.704418406
2013-12-27 17:00:00,8.769973211858753,5.2574953720277815,2.9444389791664403,4.859812404361672,4.418840607796598,False,True,6.238324625039508,1.6094379124341003,2.1972245773362196,3.8918202981106265,3.1780538303479458,2013,1518277801.0,41.704439193,-87.617349853
2023-10-15 00:50:00,8.16763571524637,4.700480365792417,2.0794415416798357,5.459585514144159,4.454347296253507,False,False,7.3864708488298945,2.772588722239781,3.6375861597263857,2.833213344056216,3.1780538303479458,2023,1698075817.0,41.952867493,-87.833027482
2008-04-07 23:48:23,8.4071550862073,5.176149732573829,2.833213344056216,5.181783550292085,4.59511985013459,True,False,7.328437352895162,2.70805020110221,3.6109179126442243,3.2188758248682006,2.9444389791664403,2008,1519833385.0,41.890021015,-87.758966686
2008-01-01 17:30:00,7.270312886079025,3.9512437185814275,0.0,5.3612921657094255,4.418840607796598,False,True,7.70210434005105,3.091042453358316,3.044522437723423,4.290459441148391,2.0794415416798357,2008,1518277801.0,41.714974759,-87.656306325
2005-03-05 08:00:00,7.652545692693921,4.2626798770413155,3.2188758248682006,4.787491742782046,3.367295829986474,False,False,7.555905093611346,2.9444389791664403,3.8501476017100584,1.6094379124341003,1.791759469228055,2005,1518277801.0,41.949592157,-87.679333999
2021-02-01 12:10:00,4.8283137373023015,4.624972813284271,2.1972245773362196,5.424950017481403,3.58351893845611,True,False,4.727387818712341,0.0,3.7376696182833684,3.4657359027997265,2.4849066497880004,2021,1612798833.0,41.878177032,-87.627986655
2017-03-11 20:25:00,8.642238680390461,4.68213122712422,1.791759469228055,5.4638318050256105,3.125920006911468,False,False,6.042632833682381,1.3862943611198906,1.9459101490553132,3.7612001156935624,2.70805020110221,2017,1518277801.0,41.758193816,-87.560038524
2008-04-17 23:00:00,5.817111159963204,5.176149732573829,2.833213344056216,5.181783550292085,4.59511985013459,True,False,6.240275845170769,1.6094379124341003,3.5263605246161616,3.8918202981106265,2.9444389791664403,2008,1519833385.0,41.696157688,-87.62903801
2013-02-24 18:25:00,8.67334187390617,5.075173815233827,2.833213344056216,5.1647859739235145,4.624972813284271,True,False,6.045005314036012,1.3862943611198906,1.9459101490553132,3.828641396489095,2.9444389791664403,2013,1518277801.0,41.751325905,-87.552890447
2005-05-10 15:15:49,8.650149418664864,3.9512437185814275,0.0,5.3612921657094255,4.624972813284271,False,False,6.434546518787453,1.791759469228055,1.791759469228055,4.23410650459726,2.0794415416798357,2005,1519833385.0,41.756042508,-87.619877189
2014-06-06 03:30:00,8.506940814951886,3.295836866004329,0.6931471805599453,5.3612921657094255,4.30406509320417,False,False,6.699500340161678,2.0794415416798357,3.1354942159291497,4.1588830833596715,2.1972245773362196,2014,1454567619.0,41.780605319,-87.776483341
2010-08-08 20:25:00,7.991592282068092,5.075173815233827,2.833213344056216,5.1647859739235145,4.343805421853684,True,False,6.828712071641684,2.1972245773362196,2.3978952727983707,3.5263605246161616,2.9444389791664403,2010,1518277801.0,41.837751164,-87.632874714
2006-08-14 16:30:00,8.628376720376853,5.25227342804663,2.9444389791664403,5.407171771460119,4.418840607796598,False,False,6.595780513961311,1.9459101490553132,2.833213344056216,4.219507705176107,3.1780538303479458,2006,1519833385.0,41.760850477,-87.64186326
2004-09-24 12:02:00,8.226305988015508,5.075173815233827,2.833213344056216,5.1647859739235145,4.59511985013459,True,False,7.837554360881084,3.2188758248682006,3.6109179126442243,3.1354942159291497,2.9444389791664403,2004,1519833385.0,41.903444351,-87.734498875
2008-05-14 19:51:41,8.725507328484445,4.02535169073515,1.0986122886681098,4.74493212836325,4.418840607796598,False,False,6.021023349349527,1.3862943611198906,2.0794415416798357,3.871201010907891,1.6094379124341003,2008,1519833385.0,41.734185662,-87.579293846
2002-08-15 22:00:00,7.504391559161238,3.295836866004329,0.6931471805599453,5.3612921657094255,3.125920006911468,False,False,7.2682230211595655,2.6390573296152584,0.0,3.1780538303479458,2.1972245773362196,2002,1519833385.0,41.913026534,-87.689733705
2007-05-09 20:00:00,8.335431477880796,4.0943445622221,3.2188758248682006,5.117993812416755,3.828641396489095,False,False,6.703188113240863,2.0794415416798357,3.1354942159291497,4.04305126783455,1.791759469228055,2007,1518277801.0,41.803362805,-87.729578027
2016-06-12 09:30:00,8.049746290952191,4.700480365792417,2.0794415416798357,5.459585514144159,3.125920006911468,True,False,7.562161631225652,2.9444389791664403,3.784189633918261,1.791759469228055,3.1780538303479458,2016,1518277801.0,41.944921103,-87.654676632
2006-02-24 17:30:00,8.346167594364134,4.6913478822291435,1.791759469228055,5.480638923341991,4.709530201312334,False,False,7.385851078125209,2.772588722239781,3.713572066704308,2.302585092994046,2.70805020110221,2006,1519833385.0,41.972451423,-87.791573358
2009-01-02 12:00:00,7.1846291527173145,4.442651256490317,2.1972245773362196,4.762173934797756,4.248495242049359,False,False,7.711548979629146,3.091042453358316,3.5263605246161616,4.31748811353631,2.3978952727983707,2009,1454567619.0,41.692231399,-87.65286518
2006-01-10 15:37:00,8.36474106822456,5.351858133476067,2.9444389791664403,5.560681631015528,3.125920006911468,True,True,6.814542897259958,2.1972245773362196,2.6390573296152584,4.143134726391533,3.1780538303479458,2006,1518277801.0,41.800247703,-87.686656816
2002-07-12 19:55:39,6.212606095751519,5.075173815233827,2.833213344056216,5.1647859739235145,4.624972813284271,True,False,7.022868086082641,2.3978952727983707,3.295836866004329,3.1354942159291497,2.9444389791664403,2002,1519833385.0,41.889115171,-87.722233985
2009-11-14 21:30:00,7.957527402230773,4.7535901911063645,2.0794415416798357,5.4680601411351315,4.418840607796598,False,False,6.049733455231958,1.3862943611198906,2.302585092994046,3.828641396489095,3.1780538303479458,2009,1519833385.0,41.726442915,-87.549205986
2012-07-01 16:00:00,8.383661798791715,4.127134385045092,3.2188758248682006,4.700480365792417,4.418840607796598,False,False,6.70196036600254,2.0794415416798357,3.1354942159291497,4.02535169073515,1.791759469228055,2012,1518277801.0,41.797933584,-87.753892518
2022-12-07 14:15:00,4.574710978503383,3.9512437185814275,0.0,5.3612921657094255,3.970291913552122,False,False,6.240275845170769,1.6094379124341003,3.5263605246161616,3.8918202981106265,2.0794415416798357,2022,1672760427.0,41.692576964,-87.623786349
2009-09-24 13:20:00,8.590257762273243,4.204692619390966,3.2188758248682006,5.318119993844216,4.605170185988092,False,False,6.5998704992128365,1.9459101490553132,2.833213344056216,4.204692619390966,1.791759469228055,2009,1519833385.0,41.767910191,-87.663873198
2014-06-07 00:28:00,7.9247959139564355,3.4011973816621555,3.044522437723423,5.298317366548036,4.624972813284271,True,False,6.714170529909472,2.0794415416798357,2.772588722239781,4.189654742026425,3.1354942159291497,2014,1518277801.0,41.784573516,-87.694224617
2007-10-02 11:55:38,8.445697189711167,3.295836866004329,0.6931471805599453,5.3612921657094255,4.624972813284271,False,False,6.568077911411976,1.9459101490553132,2.772588722239781,4.219507705176107,2.1972245773362196,2007,1519833385.0,41.791350864,-87.654802831
2009-03-04 10:30:00,8.195057690895077,4.6913478822291435,1.791759469228055,5.480638923341991,4.624972813284271,False,False,7.0317412587631285,2.3978952727983707,3.1780538303479458,3.367295829986474,2.70805020110221,2009,1519833385.0,41.867039673,-87.72831108
2011-10-21 12:20:00,8.169902647359145,4.68213122712422,1.791759469228055,5.4638318050256105,4.418840607796598,False,False,5.3612921657094255,0.6931471805599453,1.0986122886681098,3.6375861597263857,2.70805020110221,2011,1518277801.0,41.821087089,-87.618476893
2012-05-16 16:30:00,7.186901020411631,5.2574953720277815,2.9444389791664403,4.859812404361672,4.248495242049359,False,True,7.108244139731541,2.4849066497880004,3.2188758248682006,3.4339872044851463,3.1780538303479458,2012,1454567619.0,41.856109737,-87.657987678
2004-09-26 15:00:00,7.725771441587952,4.0943445622221,3.2188758248682006,5.117993812416755,3.332204510175204,False,False,4.897839799950911,0.0,1.0986122886681098,3.4965075614664802,1.791759469228055,2004,1519833385.0,41.851958307,-87.627067195
2015-12-10 12:30:00,7.946617563244473,3.7612001156935624,0.0,3.7612001156935624,4.418840607796598,False,True,6.825460036255307,2.1972245773362196,2.6390573296152584,4.060443010546419,1.0986122886681098,2015,1452413919.0,41.821809397,-87.698444092
2004-03-05 22:25:00,8.241703159729818,3.713572066704308,0.0,3.6375861597263857,4.624972813284271,True,False,6.840546529288687,2.1972245773362196,1.0986122886681098,3.6109179126442243,1.0986122886681098,2004,1519833385.0,41.813115501,-87.634617836
2024-02-16 18:00:00,7.400620577371135,4.6913478822291435,1.791759469228055,5.480638923341991,4.624972813284271,False,True,6.919683849847411,2.302585092994046,3.1780538303479458,3.367295829986474,2.70805020110221,2024,1708789291.0,41.859986969,-87.733549927
2022-06-28 09:35:00,8.003028666384733,5.25227342804663,2.9444389791664403,5.407171771460119,4.418840607796598,False,True,7.024649030453636,2.3978952727983707,3.332204510175204,3.295836866004329,2.0794415416798357,2022,1672760427.0,41.877340757,-87.704151729
2003-07-23 22:30:00,8.462948176563842,4.060443010546419,1.0986122886681098,4.174387269895637,3.4657359027997265,False,False,7.665284718471351,0.6931471805599453,1.6094379124341003,3.713572066704308,1.6094379124341003,2003,1519833385.0,41.790677846,-87.598056106
2009-11-09 15:00:00,8.103796712981794,4.290459441148391,2.772588722239781,4.330733340286331,4.624972813284271,False,False,6.726233402358747,2.0794415416798357,2.8903717578961645,4.248495242049359,1.9459101490553132,2009,1519833385.0,41.738669691,-87.712772915
2017-03-01 14:00:00,8.524962928680598,4.477336814478207,2.1972245773362196,4.77912349311153,3.125920006911468,False,False,7.7886260656250315,3.1780538303479458,3.912023005428146,0.6931471805599453,2.4849066497880004,2017,1518277801.0,41.996303926,-87.706880792
2005-09-28 22:15:00,7.613818684808629,3.5553480614894135,0.6931471805599453,4.61512051684126,3.125920006911468,False,True,7.2682230211595655,2.6390573296152584,3.4657359027997265,3.091042453358316,2.1972245773362196,2005,1518277801.0,41.915955588,-87.67681537
2008-10-29 13:00:00,7.772331575169614,4.2626798770413155,3.2188758248682006,4.787491742782046,4.499809670330265,False,False,7.266827347520591,2.6390573296152584,0.0,3.091042453358316,1.791759469228055,2008,1519833385.0,41.930049492,-87.685920733
2012-06-03 06:14:00,8.29154650988391,4.060443010546419,1.0986122886681098,4.174387269895637,4.418840607796598,False,False,6.710523109452428,2.0794415416798357,2.6390573296152584,4.04305126783455,1.6094379124341003,2012,1454567619.0,41.80757014,-87.716216532
2003-03-31 20:20:00,6.983789965258135,2.0794415416798357,3.091042453358316,3.9318256327243257,4.709530201312334,False,False,7.01301578963963,2.3978952727983707,3.6109179126442243,3.1354942159291497,0.6931471805599453,2003,1519833385.0,41.900089829,-87.731147163
2011-03-03 13:30:00,6.169610732491456,4.02535169073515,1.0986122886681098,4.74493212836325,4.418840607796598,False,False,5.407171771460119,0.6931471805599453,1.0986122886681098,3.6375861597263857,1.6094379124341003,2011,1518277801.0,41.807582399,-87.615377252
